word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
finding,finding,'faindiŋ,"n. the decision of a court on issues of fact or law
n. something that is found","n. 发现, 发现物, 决定, 裁决
[法] 调查结果, 对事实的认定, 判定的要素",n:100,2,0,cet4 cet6 ky ielts,2027,1476,finding
councillor,councillor,'kaunsilә,n a member of a council,"n. 地方议会成员, 议会委员, 顾问, 评议员, 参赞
[法] 议员, 评议员, 顾问",n:100,2,0,,2028,28531,councillor
tenant,tenant,'tenәnt,"n. someone who pays rent to use land or a building or a car that is owned by someone else
n. a holder of buildings or lands by any kind of title (as ownership or lease)
n. any occupant who dwells in a place
v. occupy as a tenant","n. 承租人, 房客, 居住者
vt. 租借
[计] 占据者",n:100,2,0,cet4 cet6 ky toefl gre,2029,5543,tenant
inflation,inflation,in'fleiʃәn,"n. a general and progressive increase in prices
n. (cosmology) a brief exponential expansion of the universe (faster than the speed of light) postulated to have occurred shortly after the big bang
n. the act of filling something with air","n. 胀大, 夸张, 通货膨胀
[化] 充气吹胀; 膨胀",n:100,4,0,cet6 ky toefl ielts,2030,3197,inflation
fundamental,fundamental,.fʌndә'mentәl,"n. any factor that could be considered important to the understanding of a particular business
n. the lowest tone of a harmonic series
s. being or involving basic facts or principles
s. far-reaching and thoroughgoing in effect especially on the nature of something","n. 基本原理, 原则, 基波
a. 基本的, 重要的, 原音的",j:92/n:8,3,1,gk cet4 cet6 ky toefl ielts gre,2031,2328,fundamental
Jan,jan,dʒæn,n the first month of the year; begins 10 days after the winter solstice,n. 一月,,2,0,,2032,0,jan
complain,complain,kәm'plein,"v. express complaints, discontent, displeasure, or unhappiness
v. make a formal accusation; bring a formal charge","v. 抱怨, 抗议, 控诉",v:100,4,1,cet4 cet6 ky toefl,2033,1859,complain
virtually,virtually,'vә:tʃuәli,r. in essence or effect but not in fact,adv. 事实上,r:100,3,1,cet4 cet6 ky toefl ielts,2034,2046,virtually
sharp,sharp,ʃɑ:p,"n. a musical notation indicating one half step higher than the note named
n. a long thin sewing needle with a sharp point
s. harsh
a. keenly and painfully felt; as if caused by a sharp edge or point","n. 半升音调, 利刃, 骗子
a. 锋利的, 明显的, 敏锐的, 急剧的, 尖刻的, 严厉的, 刺耳的, 精明的
adv. 锐利地, 急速地",r:3/j:97,4,1,gk cet4 cet6 ky toefl ielts,2035,2049,sharp
perfectly,perfectly,'pә:fiktli,r. in a perfect or faultless way,"adv. 完全地, 无瑕疵地, 完整地",r:100,3,1,cet4 cet6,2036,2435,perfectly
massive,massive,'mæsiv,"s. imposing in size or bulk or solidity
s. being the same substance throughout
s. imposing in scale or scope or degree or power
s. consisting of great mass; containing a great quantity of matter","a. 大而重的, 宽大的, 宏伟的
[医] 大块的, 整块的, 大量的",j:100,3,1,cet4 cet6 ky toefl ielts gre,2037,1996,massive
engage,engage,in'geidʒ,"v. ask to represent; of legal counsel
v. get caught
v. carry on (wars, battles, or campaigns)
v. hire for work or assistance","vi. 答应, 从事, 交战
vt. 使忙碌, 雇佣, 预定, 使从事于, 使参加",v:100,3,1,cet4 cet6 ky toefl ielts,2038,1387,engage
quote,quote,kwәut,"v. repeat a passage from
v. name the price of
v. refer to for illustration or proof
v. put quote marks around","n. 引用
vt. 引述, 举证, 报(价)
vi. 引用",n:29/v:71,4,1,cet4 cet6 ky gre,2039,2255,quote
paint,paint,peint,"n. a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating
v. make a painting
v. apply paint to; coat with paint
v. make a painting of","n. 油漆, 颜料, 绘画作品, 涂漆
vt. 油漆, 绘, 画, 描绘, 装饰, 点缀
vi. 绘画, 涂漆",n:35/v:65,4,1,zk gk cet4 ky,2040,1555,paint
dominate,dominate,'dɒmineit,"v. be in control
v. have dominance or the power to defeat over
v. look down on","v. 支配, 占优势",v:100,4,1,cet4 cet6 ky toefl ielts gre,2041,2312,dominate
connect,connect,kә'nekt,"v. connect, fasten, or put together two or more pieces
v. be or become joined or united or linked
v. join by means of communication equipment
v. land on or hit solidly","v. 连接, 联合, 联系",v:100,2,1,zk gk cet4 cet6 ky toefl,2042,1636,connect
blame,blame,bleim,"n. a reproach for some lapse or misdeed
v. put or pin the blame on
v. harass with constant criticism
v. attribute responsibility to","n. 过失, 责备
vt. 责备, 归咎于",n:18/v:82,4,1,gk cet4 cet6 ky toefl ielts,2043,1797,blame
sick,sick,sik,"n. people who are sick
s. deeply affected by a strong feeling","n. 病人
a. 不舒服, 有病的, 恶心的, 厌恶的, 渴望的, 病态的
vt. 呕吐, 追击, 使(狗)去攻击",j:97/n:3,3,1,zk gk toefl ielts,2044,1746,sick
exception,exception,ik'sepʃәn,"n. a deliberate act of omission
n. an instance that does not conform to a rule or generalization; the only exception was her last child""
n. grounds for adverse criticism","n. 例外, 除外, 异议
[计] 例外; 异常",n:100,3,1,cet4 cet6 ky toefl ielts,2045,2401,exception
beauty,beauty,'bju:ti,"n. the qualities that give pleasure to the senses
n. an outstanding example of its kind","n. 美, 美人",n:100,3,1,gk cet4 ky ielts,2046,1724,beauty
struggle,struggle,'strʌgl,"n. an energetic attempt to achieve something
n. strenuous effort
v. to exert strenuous effort against opposition","n. 斗争, 努力, 奋斗
vi. 努力, 奋斗, 挣扎",n:48/v:52,4,1,gk cet4 cet6 ky toefl,2047,1669,struggle
accommodation,accommodation,ә.kɒmә'deiʃәn,"n. a settlement of differences
n. in the theories of Jean Piaget: the modification of internal representations in order to accommodate a changing knowledge of reality
n. living quarters provided for public convenience
n. the act of providing something (lodging or seat or food) to meet a need","n. 膳宿, 预订铺位, 适应性调节, 调和, 贷款
[医] 调节(眼); 适应",n:100,2,1,gk cet4 cet6 ky ielts,2048,5369,accommodation
politician,politician,.pɒli'tiʃәn,"n. a leader engaged in civil administration
n. a person active in party politics
n. a schemer who tries to gain advantage in an organization in sly or underhanded ways","n. 政客, 政治家, 从事党派政治的人
[法] 政客, 政治家",n:100,4,1,gk cet4 cet6 ky,2049,1783,politician
boundary,boundary,'baundri,"n. the line or plane indicating the limit or extent of something
n. a line determining the limits of an area","n. 边界, 分界线
[计] 边界",n:100,2,0,gk cet4 cet6 ky toefl ielts,2050,2776,boundary
topic,topic,'tɒpik,n. some situation or event that is thought about,"n. 主题, 论题, 话题",n:100,2,1,gk cet4 cet6 ky toefl ielts,2051,1860,topic
resident,resident,'rezidәnt,"n. someone who lives at a particular place for a prolonged period or who was born there
a. living in a particular place","n. 居民, 常驻程序, 居住者, 留鸟
a. 居留的, 定居的",j:9/n:91,4,1,cet4 cet6 ky toefl gre,2053,1254,resident
licence,licence,'laisns,"n excessive freedom; lack of due restraint
n freedom to deviate deliberately from normally applicable rules or practices (especially in behavior or speech)
n a legal document giving official permission to do something
v authorize officially","n. 执照, 许可证, 特许
vt. 许可, 特许, 认可",n:100,3,1,cet4 ielts,2055,29631,licence
abandon,abandon,ә'bændәn,"n. the trait of lacking restraint or control; reckless freedom from inhibition or worry
v. forsake, leave behind
v. give up with the intent of never claiming again
v. stop maintaining or insisting on; of ideas or claims","vt. 放弃, 抛弃, 遗弃, 使屈从, 沉溺, 放纵
n. 放任, 无拘束, 狂热",n:4/v:96,3,1,gk cet4 cet6 ky toefl gre,2057,2182,abandon
construct,construct,kәn'strʌkt,"v. make by combining materials and parts
v. draw with suitable instruments and under specified conditions
v. create by linking linguistic units
v. create by organizing and linking ideas, arguments, or concepts","vt. 构造, 建造, 对...进行构思, 作图
n. 构成物",n:22/v:78,3,1,gk cet4 cet6 ky toefl gre,2058,2477,construct
identity,identity,ai'dentiti,"n. the distinct personality of an individual regarded as a persisting entity
n. the individual characteristics by which a thing or person is recognized or known
n. an operator that leaves unchanged the element on which it operates
n. exact sameness","n. 身份, 相同, 一致, 特性, 恒等式
[计] (打)标记, 标识",n:100,3,1,gk cet4 ky toefl ielts,2061,1322,identity
formation,formation,fɒ:'meiʃәn,"n. an arrangement of people or things acting as a unit
n. the act of fabricating something in a particular shape
n. a particular spatial arrangement
n. natural process that causes something to form","n. 形成, 构造, 编队
[医] 形成, 结构",n:100,2,0,cet4 cet6 ky toefl gre,2062,3045,formation
criminal,criminal,'kriminәl,"n. someone who has committed a crime or has been legally convicted of a crime
s. guilty of crime or serious offense
s. involving or being or having the nature of a crime","n. 罪犯, 犯人, 刑事
a. 犯了罪的, 刑事的, 有罪的",j:67/n:33,4,1,gk cet4 cet6 ky ielts,2063,1953,criminal
resolution,resolution,.rezә'lu:ʃәn,"n. a formal expression by a meeting; agreed to by a vote
n. finding a solution to a problem
n. analysis into clear-cut components
n. (computer science) the number of pixels per square inch on a computer-generated display; the greater the resolution, the better the picture","n. 解析, 决心, 坚定, 决定, 决议, 消除, 解答, 分解
n. 图形分辨率
[计] 图形分辨率",n:100,4,0,cet4 cet6 ky toefl ielts,2064,1968,resolution
dispute,dispute,dis'pju:t,"n. a disagreement or argument about something important
n. coming into conflict with","n. 争论
v. 争论",v:16/n:84,4,0,cet4 cet6 ky toefl ielts gre,2066,2705,dispute
inquiry,inquiry,in'kwaiәri,"n. a search for knowledge
n. a systematic investigation of a matter of public interest","n. 质询, 探索, 调查, 询盘
[计] 询问; 查询",n:100,3,1,cet4 cet6 ky toefl gre,2067,3367,inquiry
contemporary,contemporary,kәn'tempәrәri,"n. a person of nearly the same age as another
s. characteristic of the present
s. belonging to the present time","n. 同时代的人
a. 同时代的, 属于同一时期的",j:91/n:9,3,1,gk cet4 cet6 ky toefl ielts,2068,1947,contemporary
kingdom,kingdom,'kiŋdәm,"n. a domain in which something is dominant
n. a country with a king as head of state
n. the domain ruled by a king or queen
n. a monarchy with a king or queen as head of state","n. 王国, 领域
[医] 界(动物,植物,矿物)",n:100,2,0,gk cet4 cet6 ky toefl,2070,4487,kingdom
thinking,thinking,'θiŋkiŋ,n. the process of using your mind to consider something carefully,"n. 思考, 思想
a. 思考的, 有理性的",n:100,4,1,gk ielts,2075,1695,thinking
fault,fault,fɒ:lt,"n. (geology) a crack in the earth's crust resulting from the displacement of one side with respect to the other
n. (electronics) equipment failure attributable to some defect in a circuit (loose connection or insulation failure or short circuit etc.)
n. responsibility for a bad situation or event
n. (sports) a serve that is illegal (e.g., that lands outside the prescribed area)","n. 过错, 故障, 毛病
vt. 挑剔
vi. 产生断层, 弄错
[计] 故障",v:9/n:91,3,1,gk cet4 ky toefl ielts gre,2076,2849,fault
taste,taste,teist,"n. the sensation that results when taste buds in the tongue and throat convey information about the chemical composition of a soluble stimulus
n. delicate discrimination (especially of aesthetic values)
n. a brief experience of something
n. a small amount eaten or drunk","n. 味道, 品味, 味觉, 感受, 体验, 爱好, 审美, 少量
vt. 尝, 察觉...的味道, 体会
vi. 品尝, 察觉味道, 有某种味道",v:42/n:58,4,1,zk gk cet4 cet6 ky toefl,2077,2031,taste
badly,badly,'bædli,"r. to a severe or serious degree
r. evilly or wickedly
r. in a disobedient or naughty way
r. with great intensity (`bad' is a nonstandard variant for `badly')","adv. 严重地, 恶劣地, 极度地",r:100,3,1,gk cet4 ky,2078,3111,badly
camp,camp,kæmp,"n. temporary living quarters specially built by the army for soldiers
n. a group of people living together in a camp
n. temporary lodgings in the country for travelers or vacationers
n. a penal institution (often for forced labor)","n. 露营, 帐篷
vi. 露营, 扎营
vt. 使扎营",v:4/j:2/n:94,4,1,zk gk cet4 cet6 ky toefl ielts,2079,1188,camp
alive,alive,ә'laiv,"a. possessing life
s. (often followed by `with') full of life and spirit
s. (followed by `to' or `of') aware of
s. capable of erupting","a. 活着的, 活泼的, 敏感的, 热闹的",j:100,3,1,zk gk cet4 cet6 ky,2080,1532,alive
phrase,phrase,freiz,"n. an expression consisting of one or more words forming a grammatical constituent of a sentence
n. a short musical passage
n. dance movements that are linked in a single choreographic sequence
v. divide, combine, or mark into phrases","n. 惯用语, 词组, 成语, 措词, 乐句
vt. 用短语表达, 把(乐曲)分成短句
[计] 短语",v:6/n:94,3,1,gk cet4 cet6 ky toefl,2081,2589,phrase
quantity,quantity,'kwɒntәti,"n. an adequate or large amount
n. the concept that something has a magnitude and can be represented in mathematical expressions by a constant or a variable","n. 量, 数量, 总量
[计] 数量; 量",n:100,3,1,gk cet4 cet6 ky toefl,2082,4057,quantity
emergency,emergency,i'mә:dʒәnsi,"n. a sudden unforeseen crisis (usually involving danger) that requires immediate action
n. a state in which martial law applies","n. 紧急状况, 紧急事件, 紧急需要
[化] 紧急情况",j:1/n:99,4,1,gk cet4 cet6 ky ielts gre,2083,1725,emergency
angry,angry,'æŋgri,"a. feeling or showing anger
s. (of the elements) as if showing violent anger
s. severely inflamed and painful","a. 生气的, 愤怒的",j:100,3,1,zk gk ielts,2084,1705,angry
pilot,pilot,'pailәt,"n. someone who is licensed to operate an aircraft in flight
n. a person qualified to guide ships through difficult waters going into or out of a harbor","n. 飞行员, 领航员, 航船者, 导向器, 驾驶仪, 向导, 领导人
vt. 领航, 驾驶, 引导, 试用
a. 引导的, 控制的, 试点的
[计] 引导",v:6/n:94,3,1,zk gk cet4 cet6 ky toefl ielts gre,2085,1772,pilot
mirror,mirror,'mirә,"n. polished surface that forms images by reflecting light
n. a faithful depiction or reflection
v. reflect as if in a mirror
v. reflect or resemble","n. 镜子, 写真, 典范
vt. 反映, 映出",v:11/n:89,3,1,zk gk cet4 cet6 ky,2086,1853,mirror
