word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
picture,picture,'piktʃә,"n. a visual representation (of an object or scene or person or abstraction) produced on a surface
n. a situation treated as an observable object
n. illustrations used to decorate or explain a text
n. a typical example of some state or quality","n. 图画, 照片, 景色, 美丽如画的人(或物), 化身, 生动的描述, 想像, 形象思维
vt. 画, 拍摄, 用图说明, 描写, 想像
[计] 图象; 形象; 字形",v:10/n:90,4,1,zk gk ielts,626,562,picture
test,test,test,"n. any standardized procedure for measuring sensitivity or memory or intelligence or aptitude or personality etc
n. the act of undergoing testing
n. the act of testing something
n. a hard outer covering as of some amoebas and sea urchins","n. 测试, 试验, 化验, 检验, 考验, 甲壳
vt. 测试, 试验, 化验
vi. 接受测验, 进行测试",v:36/n:64,5,1,zk gk cet4 cet6 ky ielts,627,575,test
contract,contract,'kɒntrækt,"n. a binding agreement between two or more persons that is enforceable by law
n. (contract bridge) the highest bid becomes the contract setting the number of tricks that the bidder must make
n. a variety of bridge in which the bidder receives points toward game only for the number of tricks he bid
v. enter into a contractual arrangement","n. 合约, 婚约, 契约
vt. 使皱缩, 使缩短, 感染, 订约, 缔结
vi. 皱缩, 订约, 收缩",v:14/n:86,4,1,cet4 cet6 ky toefl ielts gre,628,1269,contract
recent,recent,'ri:snt,s. new,"a. 最近的, 近代的, 最新的
[经] 最近的, 新进的",j:100,5,1,zk gk cet4 cet6 ky toefl,630,567,recent
security,security,si'kjuriti,"n. the state of being free from danger or injury
n. defense against financial failure; financial independence
n. freedom from anxiety or fear
n. a formal declaration that documents a fact of relevance to finance and investment; the holder has a right to receive interest or dividends","n. 安全, 安全性, 防护物, 保安, 可靠性, 担保人, 抵押品, 保证金
[计] 安全性, 保密性, 安全检查程序",n:100,5,1,gk cet4 cet6 ky toefl,632,661,security
source,source,sɒ:s,"n. a document (or organization) from which information is obtained
n. anything that provides inspiration for later work
n. a facility where something is available
n. (technology) a process by which energy or a substance enters a system","n. 来源, 水源, 根源, 原始资料, 源
[计] 来源, 源程序",v:1/n:99,4,1,cet4 cet6 ky ielts,633,597,source
occur,occur,ә'kә:,"v. come to one's mind; suggest itself
v. to be found to exist","vi. 发生, 被想到, 存在",v:100,4,1,gk cet4 cet6 ky toefl ielts,634,756,occur
kill,kill,kil,"n. the destruction of an enemy plane or ship or tank or missile
v. cause to die; put to death, usually intentionally or knowingly
v. thwart the passage of
v. be fatal","n. 杀, 杀戮, 小河
vt. 杀, 破坏, 消灭, 使终止, 抵消, 否决
vi. 杀死
[计] 删除",n:2/v:98,5,1,zk gk cet4 ky,635,425,kill
election,election,i'lekʃәn,"n. a vote to select the winner of a position or political office
n. the act of selecting someone or something; the exercise of deliberate choice
n. the status or fact of being elected
n. the predestination of some individuals as objects of divine mercy (especially as conceived by Calvinists)","n. 选举, 当选, 选择权
[法] 选举, 当选",n:100,5,1,cet4 cet6 toefl,638,801,election
future,future,'fju:tʃә,"n. the time yet to come
n. a verb tense that expresses actions or states in the future
n. bulk commodities bought or sold at an agreed price for delivery at a specified future date
a. yet to be or coming","n. 未来, 将来
a. 将来的, 未来的",j:36/n:64,5,1,zk gk ielts,639,654,future
drive,drive,draiv,"n. the act of applying force to propel something
n. a mechanism by which force or power is transmitted in a machine
n. the trait of being highly motivated
n. hitting a golf ball off of a tee with a driver","n. 驾车, 快车道, 推进力, 驱动, 动力, 击球, 驱动器
vt. 开车, 驱使, 推动, 驾驶
vi. 开车, 猛击, 飞跑
[计] 驱动器",n:25/v:75,5,1,zk gk,640,490,drive
colour,colour,'kʌlә,"n any material used for its color
n a race with skin pigmentation different from the white race (especially Blacks)
n (physics) the characteristic of quarks that determines their role in the strong interaction
n interest and variety and intensity
n the timbre of a musical sound
n a visual attribute of things that results from the light they emit or transmit or reflect
n an outward or token appearance or form that is deliberately misleading
n the appearance of objects (or light sources) described in terms of a person's perception of their hue and lightness (or brightness) and saturation
v modify or bias
v decorate with colors
v give a deceptive explanation or excuse for
v affect as in thought or feeling
v add color to
v change color, often in an undesired manner
a having or capable of producing colors","n. 颜色, 面色, 颜料, 外貌
vt. 把...涂上颜色, 粉饰, 使脸红, 歪曲
vi. 变色",,5,1,zk gk,642,0,colour
various,various,'vєәriәs,"s of many different kinds purposefully arranged but lacking any uniformity
s considered individually
s distinctly dissimilar or unlike
s having great diversity or variety","a. 不同的, 各种的, 多方面的, 许多的, 个别的, 杂色的
[法] 不同的, 种种的, 各式各样的",j:100,4,1,gk cet4 cet6 ky toefl ielts,643,859,various
rise,rise,raiz,"n. a growth in strength or number or importance
n. the act of changing location in an upward direction
n. a movement upward
n. an increase in cost","n. 上升, 增加, 上涨, 高地, 升高, 出现
vi. 升起, 起身, 起立, 上升, 上涨, 增长, 高耸, 起义, 浮现
vt. 使飞起",n:26/v:74,5,1,zk gk cet4 cet6 ky,644,727,rise
site,site,sait,"n. the piece of land on which something is located (or is to be located)
n. physical position in relation to the surroundings","n. 位置, 场所, 地点
vt. 给...择址",v:1/n:99,4,1,cet4 cet6 ky toefl ielts,646,532,site
close,close,klәuz,"v. move so that an opening or passage is obstructed; make shut
v. become closed
v. finish or terminate (meetings, speeches, etc.)
v. complete a business deal, negotiation, or an agreement","n. 结束, 完结
a. 靠近的, 亲近的, 亲密的, 严密的, 关闭的, 狭窄的, 秘密的
vt. 关, 结束, 使靠近, 封闭, 使接近
vi. 关闭, 结束, 靠近
adv. 接近地, 紧密地
[计] 关闭",n:3/r:28/j:29/v:40,3,1,zk gk toefl,647,649,close
shop,shop,ʃɒp,"n. a mercantile establishment for the retail sale of goods or services
v. do one's shopping
v. shop around; not necessarily buying","n. 商店, 工厂, 车间
vi. 购物, 到处寻找
vt. 选购",v:23/n:77,4,1,zk gk ielts,648,1338,shop
loss,loss,lɒs,"n. something that is lost
n. gradual decline in amount or activity
n. the act of losing someone or something
n. the disadvantage that results from losing something","n. 损失, 遗失, 失败, 输, 错过, 伤亡
[化] 损失; 损耗",n:100,4,1,gk cet4 cet6 ky ielts,649,788,loss
evening,evening,'i:vniŋ,"n. the latter part of the day (the period of decreasing daylight from late afternoon until nightfall)
n. a later concluding time period
n. the early part of night (from dinner until bedtime) spent in a special way","n. 傍晚, 晚间, 末期",n:100,4,1,zk gk ielts,651,961,evening
animal,animal,'ænimәl,"n. a living organism characterized by voluntary movement
s. marked by the appetites and passions of the body","n. 动物
[医] 动物",j:1/n:99,4,1,zk gk ielts,652,728,animal
standard,standard,'stændәd,"n. a basis for comparison; a reference point against which other things can be evaluated
n. a board measure = 1980 board feet
n. the value behind the money in a monetary system
n. an upright pole or beam (especially one used as a support)","n. 标准, 规格, 旗, 军旗, 本位
a. 标准的, 合规格的
[计] 标准",j:30/n:70,4,1,zk gk cet4 cet6 ky toefl ielts,653,806,standard
heart,heart,hɑ:t,"n. the locus of feelings and intuitions
n. the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body
n. the courage to carry on
n. an inclination or tendency of a certain kind","n. 心, 心脏, 中心, 内心, 感情, 精神, 心情, 宝贝儿
vt. 鼓励",n:100,4,1,zk gk ielts,654,460,heart
purpose,purpose,'pә:pәs,"n. an anticipated outcome that is intended or that guides your planned actions
v. reach a decision","n. 目的, 意向, 决心, 用途, 效果, 论题
vt. 意欲, 企图, 计划",v:1/n:99,4,1,zk gk cet4 cet6 ky ielts,655,1014,purpose
benefit,benefit,'benifit,"n. financial assistance in time of need
n. something that aids or promotes well-being
n. a performance to raise money for a charitable cause
v. be beneficial for","n. 利益
vt. 有益于
vi. 受益",v:25/n:75,4,1,gk cet4 cet6 ky toefl ielts,656,812,benefit
page,page,peidʒ,"n. one side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains
n. English industrialist who pioneered in the design and manufacture of aircraft (1885-1962)
n. United States diplomat and writer about the Old South (1853-1922)
n. a boy who is employed to run errands","n. 页, 记录, 事件, 专栏, 男侍
vt. 标明...的页数, 翻...的书页, 分页排版, 呼叫, 侍候
vi. 翻书页, 侍侯
[计] 页; 页面",v:1/n:99,5,1,zk gk,658,708,page
fine,fine,fain,"n. money extracted as a penalty
s. minutely precise especially in differences in meaning
s. thin in thickness or diameter
s. characterized by elegance or refinement or accomplishment","n. 罚款, 罚金, 晴天, 精细
a. 好的, 晴朗的, 健康的, 细小的, 精细的
vt. 罚款, 精炼, 澄清
vi. 变清, 变细
adv. 很好
[计] 精细",r:1/j:96/v:3,3,1,zk gk toefl ielts,660,704,fine
discuss,discuss,dis'kʌs,"n an athletic competition in which a disk-shaped object is thrown as far as possible
n a disk used in throwing competitions
v to consider or examine in speech or writing
v speak with others about (something); talk (something) over in detail; have a discussion","vt. 讨论, 论述
[医] 讨论, 辩论",v:100,4,1,zk gk,661,847,discuss
anyone,anyone,'eniwʌn,"n. One taken at random rather than by selection; anybody.
   [Commonly written as two words.]",pron. 任何人,p:100,4,1,zk gk cet4 ky,662,659,anyone
pick,pick,pik,"n. a small thin device (of metal or plastic or ivory) used to pluck a stringed instrument
n. a thin sharp implement used for removing unwanted material
n. a heavy iron tool with a wooden handle and a curved head that is pointed on both ends
n. a basketball maneuver; obstructing an opponent with one's body","n. 精选, 选择, 掘, 精华, 牙签, 鹤嘴锄
v. 摘, 掘, 凿, 挖, 挑选
[计] 拾取",n:6/v:94,3,1,zk gk ielts,664,517,pick
doctor,doctor,'dɒktә,"n. a licensed medical practitioner
n. children take the roles of physician or patient or nurse and pretend they are at the physician's office
n. a person who holds Ph.D. degree (or the equivalent) from an academic institution
v. give medical treatment to","n. 医生, 博士
vt. 授以博士学位, 诊断, 修改
vi. 行医",v:1/n:99,4,1,zk gk ielts,665,570,doctor
factor,factor,'fæktә,"n. anything that contributes causally to a result
n. any of the numbers (or symbols) that form a product when multiplied together
n. an independent variable in statistics
v. resolve into factors","n. 因素, 因数, 系数, 基因, 代理人
[计] 因式",v:2/n:98,4,1,cet4 ky toefl ielts,666,729,factor
music,music,'mju:zik,"n. an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner
n. any agreeable (pleasing and harmonious) sounds
n. musical activity (singing or whistling etc.)
n. (music) the sounds produced by singers or musical instruments (or reproductions of such sounds)","n. 音乐, 乐曲",n:100,5,1,zk gk ielts,667,392,music
hair,hair,hєә,"n. a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss
n. filamentous hairlike growth on a plant
n. any of the cylindrical filaments characteristically growing from the epidermis of a mammal
n. a filamentous projection or process on an organism","n. 头发, 毛发, 些微
[医] 毛, 发",n:100,4,1,zk gk,668,602,hair
love,love,lʌv,"n. a strong positive emotion of regard and affection
n. any object of warm affection or devotion; 
n. a deep feeling of sexual desire and attraction
n. a score of zero in tennis or squash","n. 爱, 恋爱, 爱情, 爱好, 性爱
vt. 爱, 爱好, 爱慕
vi. 爱",n:40/v:60,5,1,zk gk,670,390,love
prove,prove,pru:v,"v. be shown or be found to be
v. establish the validity of something, as by an example, explanation or experiment
v. prove formally; demonstrate by a mathematical, formal proof
v. take a trial impression of","vt. 证明, 查验, 检验, 勘探, 显示
vi. 证明是",v:100,4,1,zk gk cet4 cet6 ky,671,866,prove
wrong,wrong,rɒŋ,"n. that which is contrary to the principles of justice or law
n. any harm or injury resulting from a violation of a legal right
v. treat unjustly; do wrong to
a. contrary to conscience or morality or law","a. 错误的, 不正当的, 失常的
adv. 错误地",r:10/j:86/v:2/n:2,4,1,zk gk,672,655,wrong
wear,wear,wєә,"n. impairment resulting from long use
n. the act of having on your person as a covering or adornment
v. be dressed in
v. have on one's person","n. 穿着, 戴, 使用, 耗损, 服装, 耐久性
vt. 穿着, 戴, 留(须、发等), 呈现, 磨损, 磨成, 耗损, 使疲乏, 消磨
vi. 磨损, 变旧, 耐久, 渐变, 渐渐消失",n:3/v:97,4,1,zk gk toefl ielts,673,518,wear
