word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
bladder,bladder,'blædә,"n. a distensible membranous sac (usually containing liquid or gas)
n. a bag that fills with air","n. 膀胱, 囊
[医] 囊, 膀胱",n:100,1,0,,5489,9028,bladder
evolutionary,evolutionary,",i:vә'lu:ʃәnәri",a. of or relating to or produced by evolution,"a. 展开的, 进化论的, 进化的, 发展的
[计] 进化的, 改良的, 发展的",j:100,1,0,cet6 toefl,5490,5393,evolutionary
copyright,copyright,'kɒpirait,"n. a document granting exclusive right to publish and sell literary or musical or artistic work
v. secure a copyright on a written work","n. 版权, 著作权
[法] 著作权",n:100,2,0,ky,5493,6066,copyright
exclaim,exclaim,iks'kleim,"v. utter aloud; often with surprise, horror, or joy","v. 大叫, 呼喊, 大声叫",v:100,1,0,cet4 cet6 ky toefl ielts gre,5494,6297,exclaim
autonomous,autonomous,ɒ:'tɒnәmәs,"s. (of political bodies) not controlled by outside forces
s. existing as an independent entity
s. (of persons) free from external control and constraint in e.g. action and judgment","a. 自治的
[医] 自主的",j:100,2,0,gk toefl gre,5495,7499,autonomous
methodology,methodology,.meθә'dɒlәdʒi,"n. the branch of philosophy that analyzes the principles and procedures of inquiry in a particular discipline
n. the system of methods followed in a particular discipline","n. 方法学, 方法论
[化] 操作法; 工艺",n:100,1,0,toefl,5499,5679,methodology
aggregate,aggregate,'ægrigәt,"n. material such as sand or gravel used with cement and water to make concrete, mortar, or plaster
n. a sum total of many heterogenous things taken together
v. amount in the aggregate to
v. gather in a mass, sum, or whole","n. 合计, 总计, 聚集体
a. 合计的, 聚集的
v. 聚集, 集合, 合计达
[计] 聚合体; 聚集",j:45/v:23/n:32,2,0,toefl ielts gre,5505,12841,aggregate
glare,glare,glєә,"n. a light within the field of vision that is brighter than the brightness to which the eyes are adapted
n. an angry stare
v. be sharply reflected
v. shine intensely","n. 闪耀光, 刺眼
vi. 发眩光, 瞪视
vt. 瞪眼表示",n:43/v:57,2,0,gk cet4 cet6 ky toefl ielts gre,5510,6371,glare
amnesty,amnesty,'æmnisti,"n. a period during which offenders are exempt from punishment
n. the formal act of liberating someone
v. grant a pardon to (a group of people)","n. 大赦, 赦免",n:100,2,0,toefl gre,5511,10562,amnesty
sediment,sediment,'sedimәnt,"n. matter that has been deposited by some natural process
v. deposit as a sediment
v. settle as sediment","n. 沉淀物, 沉积
[化] 沉降物; 沉积物",n:100,1,0,toefl ielts gre,5512,7879,sediment
mainframe,mainframe,'meinfreim,n. a large digital computer serving 100-400 users and occupying a special air-conditioned room,"n. 主机
[电] 主机",n:100,1,0,,5513,14772,mainframe
ML,ml,,n a metric unit of volume equal to one thousandth of a liter,"法学硕士, 摩托艇, 汽艇
[医] 毫升",,1,0,,5515,0,ml
IMF,imf,,n a United Nations agency to promote trade by increasing the exchange stability of the major currencies,"国际货币基金组织
[经] 国际货币基金",,2,0,,5517,0,imf
technically,technically,'teknikli,"r. with regard to technique
r. with regard to technical skill and the technology available
r. according to the exact meaning; according to the facts","adv. 技术上, 学术上, 专门地",r:100,1,0,,5524,5848,technically
whatsoever,whatsoever,.hwɒtsәu'evә,s one or some or every or all without specification,pron. 无论什么,d:100,2,0,cet4 ky,5525,6109,whatsoever
vacuum,vacuum,''vækjuәm,"n. the absence of matter
n. a region that is devoid of matter
n. an electrical home appliance that cleans by suction
v. clean with a vacuum cleaner","n. 真空, 空间, 真空吸尘器
a. 真空的, 产生真空的, 利用真空的
vt. 用吸尘器打扫",v:14/n:86,2,0,cet4 cet6 ky toefl ielts,5526,4930,vacuum
coincidence,coincidence,kәu'insidәns,"n. an event that might have been arranged although it was really accidental
n. the quality of occupying the same position or area in space","n. 巧合, 同时发生
[电] 符合计数器",n:100,2,0,gk cet6 ky toefl ielts,5527,5812,coincidence
shrink,shrink,ʃriŋk,"v. reduce in size; reduce physically
v. become smaller or draw together
v. decrease in size, range, or extent","n. 收缩, 萎缩, 回避
vi. 收缩, 退缩, 萎缩, 缩小, 回避
vt. 使收缩, 使缩小",n:17/v:83,2,0,gk cet4 cet6 ky toefl ielts gre,5528,4474,shrink
eve,eve,i:v,"n. (Old Testament) Adam's wife in Judeo-Christian mythology: the first woman and mother of the human race; God created Eve from Adam's rib and placed Adam and Eve in the Garden of Eden
n. the day before
n. the period immediately before something","n. 前夕, 前夜",n:100,2,0,cet4 ky,5529,6991,eve
demolish,demolish,di'mɒliʃ,"v. destroy completely
v. defeat soundly","vt. 毁坏, 破坏, 粉碎",v:100,1,0,toefl ielts gre,5530,9728,demolish
tread,tread,tred,"n. the grooved surface of a pneumatic tire
n. the part (as of a wheel or shoe) that makes contact with the ground
n. structural member consisting of the horizontal part of a stair or step
v. tread or stomp heavily or roughly","n. 踏, 步态, 梯级, 交尾, 鞋底
vi. 踏, 行走, 交尾
vt. 踩, 踏, 践踏, 跳(舞)",n:20/v:80,2,0,cet6 toefl gre,5533,8263,tread
swell,swell,swel,"n. the undulating movement of the surface of the open sea
n. a rounded elevation (especially one on an ocean floor)
n. a crescendo followed by a decrescendo
v. increase in size, magnitude, number, or intensity","n. 增大, 隆起的部分, 巨浪, 肿胀
a. 优秀的, 一流的
vi. 增大, 膨胀, 肿胀, 增强, 骄傲
vt. 使膨胀, 使增大, 使上涨, 使骄傲",n:20/j:6/v:74,2,1,gk cet4 cet6 ky toefl ielts gre,5534,4867,swell
scrap,scrap,skræp,"n. a small piece of something that is left over after the rest has been used
v. make into scrap or refuse","n. 碎片, 残余物, 些微, 片断, 铁屑, 吵架
vt. 扔弃, 敲碎, 拆毁
vi. 互相殴打
a. 零碎拼凑成的, 废弃的",v:26/n:74,2,0,cet6 ky toefl ielts gre,5535,5594,scrap
grind,grind,graind,"n. the grade of particle fineness to which a substance is ground
n. the act of grinding to a powder or dust
v. dance by rotating the pelvis in an erotically suggestive way, often while in contact with one's partner such that the dancers' legs are interlaced
v. reduce to small pieces or particles by pounding or abrading","n. 磨, 碾, 苦差, 摩擦声, 用功的学生
vt. 磨擦, 磨碎, 磨光, 折磨, 压榨
vi. 磨, 磨碎, 苦干",n:16/v:84,2,0,cet4 cet6 ky toefl ielts gre,5538,5372,grind
warden,warden,'wɒ:dn,n. the chief official in charge of a prison,"n. 典狱官, 渔猎法监督官, 看守人
[法] 看守人, 监护人, 管理员",n:100,1,0,ielts gre,5539,9327,warden
strive,strive,straiv,v. to exert much effort or energy,"vi. 努力, 奋斗, 斗争",v:100,2,0,cet6 ky toefl ielts gre,5540,5062,strive
promptly,promptly,'prɒmptli,"r. with little or no delay
r. in a punctual manner
r. at once (usually modifies an undesirable occurrence)","adv. 敏捷地, 迅速地",r:100,2,1,cet6,5541,6666,promptly
offend,offend,ә'fend,"v cause to feel resentment or indignation
v act in disregard of laws, rules, contracts, or promises
v strike with disgust or revulsion
v hurt the feelings of","v. 犯罪, 冒犯, 违反, 进攻",v:100,2,1,cet4 cet6 ky ielts gre,5542,5207,offend
indulge,indulge,in'dʌldʒ,"v. give free rein to
v. enjoy to excess","vt. 纵情于, 使高兴, 放任, 迁就
vi. 沉溺",v:100,2,0,cet6 ky ielts gre,5543,6841,indulge
faithful,faithful,'feiθful,"n. any loyal and steadfast following
a. steadfast in affection or allegiance
a. not having sexual relations with anyone except your husband or wife, or your boyfriend or girlfriend","a. 忠实的, 详确的, 可靠的
n. 信徒",j:100,2,1,cet4 cet6 ky toefl,5544,5013,faithful
disguise,disguise,dis'gaiz,"n. an outward semblance that misrepresents the true nature of something
n. any attire that modifies the appearance in order to conceal the wearer's identity
n. the act of concealing the identity of something by modifying its appearance
v. make unrecognizable","n. 假面目, 假装
vt. 假装, 隐瞒",n:36/v:64,2,0,cet4 cet6 ky ielts gre,5545,7364,disguise
accomplish,accomplish,ә'kʌmpliʃ,"v put in effect
v to gain with effort","vt. 完成, 达到, 实现, 使完美",v:100,2,0,gk cet4 ky toefl ielts gre,5546,2345,accomplish
privileged,privileged,'privilidʒd,"a. blessed with privileges
s. not subject to usual rules or penalties","a. 有特权的, 有特别恩典的
[法] 特许的, 有特权的",j:100,2,0,,5547,6533,privileged
flourish,flourish,'flʌriʃ,"n. a showy gesture
n. an ornamental embellishment in writing
n. a display of ornamental speech or language
n. the act of waving","vi. 繁荣, 茂盛, 活跃, 手舞足蹈
vt. 挥舞, 夸耀
n. 挥舞, 炫耀, 茂盛, 兴旺, 华丽词藻",n:29/v:71,2,0,cet4 cet6 ky toefl ielts gre,5548,6209,flourish
umbrella,umbrella,ʌm'brelә,"n. a lightweight handheld collapsible canopy
n. a formation of military planes maintained over ground operations or targets
n. having the function of uniting a group of similar things
s. covering or applying simultaneously to a number of similar items or elements or groups","n. 伞, 雨伞, 保护伞
a. 伞的, 包罗万象的
vt. 用伞遮掩",n:100,2,1,zk gk,5549,5664,umbrella
enjoyment,enjoyment,in'dʒɒimәnt,"n. the pleasure felt when having a good time
n. act of receiving pleasure from something","n. 享乐, 快乐, 享受
[经] 使用权",n:100,1,1,,5551,7629,enjoyment
blessing,blessing,'blesiŋ,"n. the formal act of approving
n. a desirable state
n. the act of praying for divine protection",n. 祝福,n:100,2,0,toefl,5552,4673,blessing
underneath,underneath,.ʌndә'ni:θ,"r. on the lower or downward side; on the underside of
r. under or below an object or a surface; at a lower place or level; directly beneath","adv. 在下面
prep. 在...的下面",i:58/r:40/n:2,2,1,cet4 cet6 ky toefl ielts,5554,5730,underneath
batch,batch,bætʃ,"n. all the loaves of bread baked at the same time
n. (often followed by `of') a large number or amount or extent
n. a collection of things or persons to be handled together
v. batch together; assemble or process as a batch","n. 一次所烘的面包, 一次所制之量, 一组, 批, 成批, 分批
v. 成批, 分批处理
[计] 一批",v:2/n:98,2,0,cet6 ky ielts gre,5555,6640,batch
labourer,labourer,'leibәrә,n someone who works with their hands; someone engaged in manual labor,"n. 劳动者, 干体力工作的工人, 劳工
[机] 劳动者",n:100,1,0,gk,5556,32892,labourer
invade,invade,in'veid,"v. march aggressively into another's territory by military force for the purposes of conquest and occupation
v. occupy in large numbers or live on a host
v. penetrate or assault, in a harmful or injurious way","vt. 侵入, 拥入, 侵略, 侵袭
[法] 强入, 侵犯, 侵略",v:100,2,0,cet4 cet6 ky toefl ielts gre,5557,4510,invade
convenience,convenience,kә'vi:njәns,"n. the state of being suitable or opportune
n. the quality of being useful and convenient","n. 方便, 便利的事物, 方便的时候",n:100,1,0,gk cet4 cet6 ky toefl ielts gre,5559,4892,convenience
vivid,vivid,'vivid,s. having the clarity and freshness of immediate experience,"a. 生动的, 鲜明的, 鲜艳的, 活泼的, 逼真的, 清晰的",j:100,2,0,gk cet4 cet6 ky toefl ielts gre,5560,5539,vivid
vigorous,vigorous,'vigәrәs,"s. characterized by forceful and energetic action or activity
s. strong and active physically or mentally","a. 精力充沛的, 元气旺盛的, 茁壮的, 有力的",j:100,2,0,cet4 cet6 ky toefl ielts gre,5561,6236,vigorous
scenario,scenario,si'nɑ:riәu,"n. an outline or synopsis of a play (or, by extension, of a literary work)
n. a setting for a work of art or literature
n. a postulated sequence of possible events","n. 剧本提纲, 情节, 剧本, 方案, 事态
[计] 方案",n:100,2,0,gre,5562,2756,scenario
pillar,pillar,'pilә,"n. a fundamental principle or practice
n. a prominent supporter","n. 柱子, 栋梁, 台柱, 重要的支持者
[医] 柱, 脚",n:100,2,0,cet4 cet6 ky toefl ielts gre,5563,6521,pillar
obscure,obscure,әb'skjuә,"v. make less visible or unclear
v. make obscure or unclear
v. reduce a vowel to a neutral one, such as a schwa
v. make undecipherable or imperceptible by obscuring or concealing","a. 模糊的, 昏暗的, 难解的, 晦涩的, 偏僻的, 微贱的, 无名的
vt. 使变暗, 隐藏, 使变模糊, 使难解",j:42/v:58,2,0,cet4 cet6 ky toefl ielts gre,5564,5853,obscure
accepted,accepted,әk'septid,s. generally approved or compelling recognition,"a. 公认的, 一般承认的
[经] 已承兑, 已认付",j:100,4,0,,5565,6728,accepted
restrain,restrain,ri'strein,"v. keep under control; keep in check
v. to close within bounds, limit or hold back from movement
v. hold back","vt. 抑制, 阻止, 束缚
[法] 抑制, 遏制, 制止",v:100,2,0,cet4 cet6 ky toefl ielts gre,5566,6825,restrain
paradise,paradise,'pærәdais,n. (Christianity) the abode of righteous souls after death,"n. 天堂, 乐园, 伊甸园",n:100,2,0,cet4 cet6 ielts,5567,6816,paradise
eventual,eventual,i'ventʃuәl,s. expected to follow in the indefinite future from causes already operating,"a. 最后的, 终于的",j:100,2,0,toefl,5568,7292,eventual
duly,duly,'dju:li,r at the proper time,"adv. 恰当地, 充分地, 适当地, 及时地",r:100,1,0,ielts,5569,14274,duly
bubble,bubble,'bʌbl,"n. a hollow globule of gas (e.g., air or carbon dioxide)
n. an impracticable and illusory idea
n. a dome-shaped covering made of transparent glass or plastic
v. form, produce, or emit bubbles","n. 泡沫
vi. 冒泡, 沸腾
vt. 使冒泡, 滔滔不绝地说",v:19/n:81,2,1,cet4 ky toefl ielts gre,5570,4104,bubble
jam,jam,dʒæm,"n. preserve of crushed fruit
v. push down forcibly
v. crush or bruise
v. interfere with or prevent the reception of signals","n. 果酱, 拥塞之物, 堵塞, 困境
vt. 挤进, 使塞满, 混杂, 压碎, 使堵塞
vi. 堵塞, 轧住, 拥挤",v:48/n:52,2,1,gk cet4 cet6 ky ielts,5571,5470,jam
blast,blast,blæst,"n. a very long fly ball
n. an explosion (as of dynamite)
v. make a strident sound
v. use explosives on","n. 一阵风, 爆炸, 枯萎病
vt. 炸, 使枯萎
vi. 炸, 猛攻, 猛烈抨击, 枯萎",v:47/n:53,3,0,cet4 cet6 ky toefl ielts gre,5574,4739,blast
agony,agony,'ægәni,"n. intense feelings of suffering; acute mental or physical pain
n. a state of acute pain","n. 极大的痛苦, 挣扎
[医] 濒死苦闷; 剧痛",n:100,2,0,cet4 cet6 ky ielts gre,5575,7577,agony
inject,inject,in'dʒekt,"v. give an injection to
v. to introduce (a new aspect or element)
v. force or drive (a fluid or gas) into by piercing
v. take by injection","vt. 注射, 注入, 使入轨
[医] 注射",v:100,2,0,cet6 ky toefl ielts,5577,5597,inject
bracket,bracket,'brækit,"n. a category falling within certain defined limits
n. either of two punctuation marks (`<' or `>') used in computer programming and sometimes used to enclose textual material
n. either of two punctuation marks ([ or ]) used to enclose textual material
n. a support projecting from a wall (as to hold a shelf)","n. 支架, 括弧, 托架
vt. 装托架, 括入括弧
[计] 方括号; 括号",v:16/n:84,1,0,ky ielts gre,5578,7618,bracket
aluminium,aluminium,.ælju'miniәm,n a silvery ductile metallic element found primarily in bauxite,"n. 铝
a. 铝的",n:100,2,0,gk cet4 cet6 toefl gre,5580,32731,aluminium
